X,Y
0.014868998081733587,13.752985083355519
0.018947992160956773,13.701038671528224
0.0471108870492678,13.259950843206024
0.04770314899137329,13.25733104046458
0.16606726492764956,11.440842603774422
0.30296049865113694,9.525064723475591
0.45368628187384985,7.5547666236103925
0.4612506613932261,7.47144590554674
0.4781648153818061,7.2542885802259045
0.4984614037583972,7.020897990575044
0.5224491651625058,6.736993953922021
0.6423826021660588,5.373925800032301
0.6747783623375057,5.0355458050136805
0.7381847851494472,4.392742256470151
0.7489757598470002,4.2642674022405975
0.749558280701276,4.258806239502569
0.7509714201206599,4.22577765948154
0.7740843075854595,4.009388361911612
0.8049775674327666,3.7151474287664703
0.8299791612773788,3.478879984798032
0.9034726856667348,2.8226542273525315
0.9541637800122293,2.36786929394636
0.971388216577604,2.244388854821153
0.9907362076433159,2.0724646311703934
1.0241646816950505,1.8251594357518048
1.1067956516261024,1.1979502513777471
1.1289086334586864,1.0374326704075993
1.1584259097574927,0.836618867161785
1.1714040678970763,0.7554042200652235
1.1799151831425592,0.6915149205908343
1.1838241275632937,0.6604741161302133
1.2030564932464989,0.5433593491378713
1.2492554406275227,0.24633592198834686
1.250438269858619,0.23998854308012385
1.2898517781915508,0.021264005851650426
1.327326747616512,-0.20053130249217574
1.352210449578223,-0.33191494485187334
1.492017872713717,-0.9721911033941906
1.494060293296628,-0.9690017450129905
1.5351684016134186,-1.142628806818337
1.579201275283574,-1.2902375421311052
1.5906459607202832,-1.3448592558683294
1.6089203777326722,-1.3980324691740538
1.66700718104737,-1.5663419835624242
1.6715040469679447,-1.5521246454784043
1.689401358400909,-1.6126480289181895
1.8564772624052983,-1.9045626141247427
1.8858669453517285,-1.9608664533104572
1.8901396715483658,-1.959233557464453
1.9214572272281751,-1.9668765813675952
1.9457064064618876,-1.9761461290419182
1.9738646659834842,-1.9970682953526273
2.061803907832113,-1.9817379719047519
2.069297336347896,-1.982274755732563
2.1283358594954107,-1.9316041218309152
2.132591393883475,-1.9402757405764142
2.1368095217158,-1.9242376640291203
2.1568725089795544,-1.90196395028428
2.160117350881843,-1.9028136768471726
2.178896865909053,-1.8845403056056491
2.2503912262286176,-1.7457889435949752
2.274637010313624,-1.691817076504662
2.3331631813557845,-1.5545540247673062
2.3370389909184013,-1.5446870120768044
2.40955280659193,-1.3357567343689978
2.4798248403869163,-1.0711393599496857
2.5482823000236055,-0.808397131584827
2.5693459624412327,-0.7145230343006874
2.682313502102698,-0.14012731124851469
2.6963739009883065,-0.05184654864214732
2.7932559941187254,0.5128297856525557
2.819204150565972,0.6722879432970921
3.0114485653466625,2.122766140255285
3.0275488800068464,2.228751587397787
3.0278719910880394,2.2346405013696393
3.1197199200116206,3.0116168675880033
3.1267061941069443,3.0751744619867805
3.215121918397541,3.9059304128406933
3.273028495209738,4.515867889321156
3.315209385891131,4.932510952176037
3.50738314583256,7.086103114581387
3.5164103564251397,7.195874459024134
3.556701822799181,7.681426313519446
3.587914292169403,8.08739377843388
3.636988391035316,8.712834046232784
3.6377974571905813,8.739691182296085
3.6454678807838974,8.827585304427508
3.6990811820049583,9.565157344561763
3.7292698656769803,9.93351751490808
3.775790102679993,10.611272756510136
3.789492160520899,10.797459602903455
3.8111830557200603,11.118118967240717
3.821101502489525,11.255247375335795
3.839065803635055,11.529472432469381
3.9072732032603277,12.557047992868636
3.9079055199805657,12.550401669802813
3.9158991934099294,12.695893854448135
3.9236384955688175,12.79630559590422
3.939842659675045,13.049280262054726
3.9571304641004925,13.311181614453094
0.13860159844201814,11.84950096539579
0.16130746568722465,11.515696288847789
0.16475263163505716,11.474243532639731
0.22545356584702692,10.580546336447737
0.24071794009252478,10.373035750458273
0.31320998030413527,9.386158487706409
0.3195155081662744,9.30795840528807
0.36691540337508854,8.672442495521897
0.4101927902837259,8.115341341221908
0.42344515383268266,7.966683593719259
0.5413460030634134,6.514650977532041
0.5937544506143588,5.905209057463605
0.654654931045429,5.258446603426343
0.6599283656034247,5.199502217523787
0.6662201390958753,5.126150666193437
0.7267789880191771,4.485311359750966
0.7376486001168336,4.383551175462303
0.7722676561131117,4.027707701119097
0.8217044785949321,3.5583156314440947
0.8408655501366864,3.376031258633409
0.9055487821289772,2.80715399010224
0.9622906976432022,2.3002177862033197
0.9741670364893267,2.2175326504045976
0.9895641493167213,2.076510912564834
1.03234338398316,1.7427958576640812
1.0545406338665533,1.5773396661931596
1.1252275911536982,1.0594036308660089
1.1503515501576214,0.8903622067205225
1.1702165201267931,0.75683233414811
1.171832746480879,0.7366751369505232
1.190463168543487,0.6298127791710959
1.2616427628257956,0.1813655705395364
1.2998586300701422,-0.054903210412232464
1.3820498287284968,-0.4839389324306971
1.4200079823187428,-0.6636448851753676
1.5857188508941125,-1.3131148824720345
1.5861337418998893,-1.3054595152014576
1.6166110163058054,-1.436508782342234
1.6839547604887688,-1.594597661435153
1.733848193463003,-1.7241452267963828
1.770463522873074,-1.7888754207998467
1.7786238376120647,-1.8140521890447048
1.7928866195635837,-1.8189460226368916
1.7930463081749624,-1.8260029095092836
1.8842952300923486,-1.9362502273318343
1.8911007162541038,-1.9518829880460198
1.8913655989667877,-1.942767454094078
1.917130152082973,-1.973682194893222
1.9759289023008781,-1.9915483106572751
1.9920404232122744,-1.9877597457333205
2.000054065328248,-1.9899268731566553
2.0576918181693404,-1.9878407900762718
2.0584041669870308,-1.987944365819679
2.128770314491258,-1.9345021980271795
2.1291945675390416,-1.9307028758946427
2.2420426533317164,-1.773326979359781
2.2709645839409376,-1.7114417934303798
2.386315135919756,-1.402014082025715
2.400785916244269,-1.3684837242404946
2.4113605353139445,-1.3091531059636228
2.466965294423386,-1.1326363894097982
2.4938816499303122,-1.0311964401700031
2.502146329874244,-1.0046106648264632
2.5239199032699684,-0.9067341194527211
2.5401892546611604,-0.8304699765642283
2.5471803321227062,-0.8051032989601973
2.5679766544520755,-0.6936654867936332
2.6300049420713405,-0.41247543390101016
2.661597254590095,-0.26622737270717206
2.6814469507384953,-0.13016278342241522
2.8336195363933268,0.7556969438916911
2.834362103122084,0.780040270797154
2.8669366425278833,1.013546430649309
2.8766475655386152,1.0728031941606448
2.907104098561404,1.2894135263500939
2.963545667809578,1.689852035283639
3.035450581059451,2.2992132748911467
3.0528286828530966,2.42436779739664
3.0609972582529963,2.5117334387106727
3.1230869011273255,3.039708414716542
3.166017323319032,3.4333571724969385
3.1983840981134595,3.7416169934103256
3.2071950007876193,3.846273978973163
3.2596796527874012,4.3367207416418685
3.270232983288314,4.457345083138163
3.295621541957635,4.7020740194124
3.3320399209668423,5.116870112070835
3.39390996919699,5.771465436946561
3.4005125520030006,5.852138234930436
3.437617402783262,6.27208483878202
3.4515671414988915,6.438746095510286
3.49810561780368,6.984822979759874
3.525675835675541,7.309236966528225
3.5274582009729336,7.319837186575375
3.547262523238669,7.572437443701192
3.7547733196461923,10.31716046377497
3.7952453689675663,10.902526829969926
3.8035342764808657,11.01471898183766
3.8512662717470274,11.708472753914766
3.9931058526182914,13.887780578068202
