X,Y
0.00047020487606208583,-1.8844449121376592
0.010190499641012929,-1.707004785448748
0.018283801581945758,-1.55891606434922
0.020234062544881803,-1.5200743360344742
0.03840557354096119,-1.253762729558803
0.039259347312335935,-1.236491216993579
0.05680261942908582,-0.9688960987449098
0.05916198118902205,-0.9328379427604139
0.06047747892698463,-0.9082332670249139
0.07413405121072802,-0.7211775261339658
0.07509246677483095,-0.7173610812938819
0.07926743733815234,-0.6613443419784146
0.09610736253332242,-0.45631452450937937
0.10057172719597052,-0.3972148405283429
0.10302500701828632,-0.36446689635716883
0.10509759822906806,-0.34278185192424615
0.10920261468951775,-0.2944712358030719
0.11082946521679626,-0.26732943277246896
0.1501239559239793,0.11162216472370246
0.15135252830555834,0.12575488732459314
0.15771186155133043,0.17619294549849052
0.1657365992245472,0.2622993485097026
0.17518527316791022,0.3257633593586271
0.17834935200827595,0.34232913473403526
0.18995526880849112,0.4407221012889912
0.2063655587485027,0.5404765598899028
0.2079962349400506,0.5463617763827613
0.21519843233820724,0.5936175458894825
0.21798946303944433,0.6032307736104223
0.22024211438833197,0.6193566229586386
0.22679925565779824,0.6584544708132304
0.23115114782258317,0.6735960435438298
0.23177195234623915,0.6776094556069422
0.2360723563777447,0.6943427685715873
0.2470249439283161,0.7496975008763289
0.2528565837607093,0.7705006819881015
0.2978536836582306,0.9200765214387442
0.30606502015831927,0.9279429102604663
0.31309362599452384,0.9401453059000023
0.3158265391687427,0.9414315370343245
0.322904887905761,0.9588016644069091
0.3307896091657694,0.9670549245633254
0.3351232549745371,0.980085815525656
0.3529985147147754,0.9710589967345871
0.366434413778993,1.012051226405087
0.3699320005937832,0.9825819981284857
0.3768478060327731,0.9859441881351875
0.40137145246431905,0.9658153239628439
0.4028320931406817,0.9702980669438417
0.4170992949260428,0.9651195763131486
0.420165078654418,0.9555904335871845
0.4238338262281476,0.9618615559693594
0.4531992945768588,0.9019947877142198
0.45694650922640623,0.8926268241167392
0.4618576509775447,0.8828918566416857
0.48086482065379155,0.8472441911378586
0.4834586681027184,0.8346146237013963
0.4974819816135365,0.7997674039013855
0.4991950970074812,0.8085916473820748
0.5299183398519869,0.7329199567042781
0.5306556641379638,0.711326540657557
0.5491977460249791,0.6747100393206125
0.549493977873543,0.6574949592848968
0.5877188773168669,0.5540553382733561
0.5915454566799916,0.5073213176422885
0.5928204695526249,0.5023732469623549
0.6018446241644058,0.4969798986130139
0.6059940936235073,0.4887092204504033
0.6072470968386467,0.4959835960868415
0.6417821889968154,0.3772775870282369
0.6419004556184431,0.37232415294420473
0.6709858986967074,0.27434673970328327
0.6817562225942635,0.2485591986153323
0.6922111281875867,0.2228282547381023
0.6943285491136053,0.20743587555097726
0.7064919897082893,0.18626516929341072
0.720643601059765,0.15532036552505094
0.7235089301343098,0.14506870642621503
0.727941122473047,0.1480289344940767
0.7444469133133149,0.1170660987899607
0.7599026113642551,0.07429840039480755
0.7663827440796034,0.07635443678086706
